title,link,current_price,original_price,discount_percentage,ratings,reviews
"Zebronics Zeb-Yoga 90 Pro Wireless in-Ear Neckband Earphone, Rapid Charge, BT5.0, Dual Pairing, 10mm NdFeb Drivers, Magnetic Earpiece, Call & Media Controls, Water Resistant, Voice Assistant (Grey)",https://www.amazon.in/Zebronics-90-Pro-Resistant-Assistant/dp/B08RHGQ28G/ref=sr_1_128?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-128,999.0,2999.0,66.68889629876625,4.6,15
"Wireless Bluetooth Headphones Earphone For Samsung Galaxy A72 Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Color As per Available)",https://www.amazon.in/Samsung-Galaxy-A72-Lightweight-Sweat-Resistant/dp/B0932S3VCC/ref=sr_1_129?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-129,899.0,1999.0,55.02751375687844,0.0,0
ENVOUS Wireless Neckband Bluetooth Earphone Headset Earbud Portable Headphone Handsfree Sports Running Sweatproof Compatible Android Smartphone Noise Cancellation (HBS 730),https://www.amazon.in/ENVOUS-Sweatproof-Compatible-Smartphone-Cancellation/dp/B08ZYKMMFG/ref=sr_1_130?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-130,319.0,999.0,68.06806806806807,2.4,6
"BLAXSTOC Wireless Bluetooth Magnet Earphone with Hand-Free Calling, Bulit-in-Mic, Lightweight with Mobile Holder Rotable Stand for All Android, Type C, Smartphone & iOS Devices (Multicolored)",https://www.amazon.in/BLAXSTOC-Bluetooth-Lightweight-Smartphone-Multicolored/dp/B0936VBVCJ/ref=sr_1_131?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-131,199.0,999.0,80.08008008008008,0.0,0
"Wireless Bluetooth Headphones Earphone For Xiaomi Redmi Note 9 Pro Max Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic EarbudsBluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 6 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Black)",https://www.amazon.in/Xiaomi-Redmi-Note-Pro-EarbudsBluetooth/dp/B08Z85M7VK/ref=sr_1_132?dchild=1&keywords=earphones+wireless&qid=1620036858&sr=8-132,599.0,999.0,40.04004004004004,4.0,1
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_133_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036858%26sr%3D8-133-spons%26psc%3D1&qualifier=1620036858&id=1129921380636951&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds Z (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0647685HHZP9AANBU5Y&url=%2FOnePlus-Buds-Z-White%2Fdp%2FB07XY541GH%2Fref%3Dsr_1_134_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036858%26sr%3D8-134-spons%26psc%3D1&qualifier=1620036858&id=1129921380636951&widgetName=sp_btf,2699.0,3190.0,15.391849529780563,4.2,17385
OnePlus Buds (Nord Blue),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A07738673UXJX8P5C13HK&url=%2FOnePlus-E501A-Buds-Nord-Blue%2Fdp%2FB08CVMVW3X%2Fref%3Dsr_1_129_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036864%26sr%3D8-129-spons%26psc%3D1&qualifier=1620036864&id=8886739716894955&widgetName=sp_atf_next,4499.0,4990.0,9.839679358717435,3.9,12252
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_130_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036864%26sr%3D8-130-spons%26psc%3D1&qualifier=1620036864&id=8886739716894955&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
"Wireless Bluetooth Headphones Earphone For OnePlus 2 Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Color As per Available)",https://www.amazon.in/Headphones-OnePlus-Lightweight-Sweat-Resistant-Sweatproof/dp/B0932XSG8F/ref=sr_1_131?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-131,899.0,1999.0,55.02751375687844,0.0,0
"SBA RM-005 Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for Mi Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 (RED)",https://www.amazon.in/SBA-Wireless-Bluetooth-Headphones-Earphone/dp/B08LVWDLL9/ref=sr_1_132?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-132,299.0,3300.0,90.93939393939394,0.0,0
boAt Rockerz 255 Pro in-Ear Bluetooth Neckband Earphone with Mic(Teal Green),https://www.amazon.in/Rockerz-255-Pro-Technology-Resistance/dp/B082VSJPD6/ref=sr_1_133?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-133,1099.0,3499.0,68.5910260074307,4.0,218099
"GoSale Wireless Bluetooth Headphones Earphones for Xiaomi Redmi Note 10 Pro / Note10 pro, Xiaomi Redmi Note 9 / Note9, Xiaomi Redmi Note 9 Pro Max / Note9 Pro Max Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (JMD7, Multi)",https://www.amazon.in/GoSale-Wireless-Headphones-Earphone-Hands-Free/dp/B091KTT1XC/ref=sr_1_134?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-134,385.0,1599.0,75.92245153220762,0.0,0
"Wings Elevate, Smooth Silicon Neckband, Bluetooth 5.0 Wireless Earphones, Dual Pairing, Extra Heavy Bass Headphones Earbuds, 10 Hours Playtime (Teal)",https://www.amazon.in/Wings-Neckband-Bluetooth-Earphones-Headphones/dp/B08LZHRTV5/ref=sr_1_135?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-135,999.0,3999.0,75.01875468867217,3.9,757
"ShopMagics Wireless Bluetooth Headphones Earphones for Micromax Bolt A065 Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (JMD5, Multi)",https://www.amazon.in/ShopMagics-Headphones-Micromax-Bolt-A065/dp/B08TRFDL2J/ref=sr_1_136?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-136,389.0,1599.0,75.6722951844903,0.0,0
"Brandshub Wireless Bluetooth Compatible with vivo S1 Pro Sports Single Ear Wireless Ear Phones Bluetooth Headphone with Noise Isolation and Hands-Free Mic and Buttons, K1 Bluetooth Earphones - White",https://www.amazon.in/Brandshub-Compatible-vivo-S1-Pro/dp/B08S3MZYRW/ref=sr_1_137?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-137,599.0,999.0,40.04004004004004,5.0,1
Ykarn Trades Bluetooth Wireless Earphones Level 4.1 with Mic in-Ear Stereo Sport Neckband Headsets for All Andriod & iOS Smartphones,https://www.amazon.in/Ykarn-Trades-Wireless-Neckband-Smartphones/dp/B08YGJR48H/ref=sr_1_138?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-138,899.0,2999.0,70.02334111370457,2.5,2
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_139_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036864%26sr%3D8-139-spons%26psc%3D1&qualifier=1620036864&id=8886739716894955&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_140_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036864%26sr%3D8-140-spons%26psc%3D1&qualifier=1620036864&id=8886739716894955&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
OnePlus Buds Z (White),https://www.amazon.in/OnePlus-Buds-Z-White/dp/B07XY541GH/ref=sr_1_141?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-141,2699.0,3190.0,15.391849529780563,4.2,17385
"boAt Rockerz 335 Wireless Neckband with ASAP Charge, Up to 30H Playback, Qualcomm aptX & CVC, Enhanced Bass, Metal Control Board, IPX5, Type C Port, Bluetooth v5.0, Voice Assistant(Ocean Blue)",https://www.amazon.in/Rockerz-335-Wireless-Bluetooth-Assistant/dp/B08G5YNZXK/ref=sr_1_142?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-142,1499.0,3990.0,62.43107769423559,4.1,11803
"LUZWE M730 Combo Magnetic Wireless Neckband Bluetooth Earphone, Built-in Mic, Vibration Feature, Noise Cancellation Headset for iOS & All Android Smartphone, Tablets, Notebook",https://www.amazon.in/LUZWE-Bluetooth-Cancellation-All-Smartphone/dp/B08Z7CHBK8/ref=sr_1_143?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-143,499.0,1199.0,58.381984987489574,3.8,7
Arrowik QC10 Jogger Bluetooth & Wireless Stereo Sound with Portable Protection Storage Bag for Earphone Headset,https://www.amazon.in/Arrowik-Bluetooth-Wireless-Portable-Protection/dp/B092RBNR51/ref=sr_1_144?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-144,249.0,999.0,75.07507507507508,0.0,0
Flying India HBS-730 Neckband Bluetooth Headphones Earphones Wireless Sport Stereo Extra Bass Headsets with Microphone Compatible with Smartphones,https://www.amazon.in/Flying-India-Headphones-Microphone-Smartphones/dp/B0924J7LR2/ref=sr_1_145?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-145,549.0,1299.0,57.736720554272516,0.0,0
(Renewed) Infinity-JBL Glide 100 Wireless in-Ear Dual EQ Deep Bass IPX5 Sweatproof Headphones with Mic (Mystic Blue),https://www.amazon.in/Infinity-JBL-Glide-Wireless-Sweatproof-Headphones/dp/B07YX3J68W/ref=sr_1_146?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-146,630.0,899.0,29.92213570634038,3.1,158
"Lowfe Combo Pack Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Extra Bass Earphone, Noise Cancellation with Mic for iOS Devices & All Latest Smartphone",https://www.amazon.in/Lowfe-Hands-Free-Cancellation-All-Smartphone/dp/B08P8G9GQ7/ref=sr_1_147?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-147,329.0,1599.0,79.42464040025015,3.6,22
"SMEHNSER Combo Wireless Magnet Bluetooth Earphone Headphone with Mic, Stereo Sound with Music Sports Wireless Bluetooth Headset Compatible with All Android and Phone Devices(BT+Magnet)",https://www.amazon.in/SMEHNSER-Wireless-Bluetooth-Headphone-Compatible/dp/B0928L1HRP/ref=sr_1_148?dchild=1&keywords=earphones+wireless&qid=1620036864&sr=8-148,349.0,999.0,65.06506506506507,0.0,0
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_149_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036864%26sr%3D8-149-spons%26psc%3D1&qualifier=1620036864&id=8886739716894955&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds Z (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0647685HHZP9AANBU5Y&url=%2FOnePlus-Buds-Z-White%2Fdp%2FB07XY541GH%2Fref%3Dsr_1_150_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036864%26sr%3D8-150-spons%26psc%3D1&qualifier=1620036864&id=8886739716894955&widgetName=sp_btf,2699.0,3190.0,15.391849529780563,4.2,17385
OnePlus Buds (Nord Blue),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07738673UXJX8P5C13HK&url=%2FOnePlus-E501A-Buds-Nord-Blue%2Fdp%2FB08CVMVW3X%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036870%26sr%3D8-145-spons%26psc%3D1&qualifier=1620036870&id=7524433408192857&widgetName=sp_atf_next,4499.0,4990.0,9.839679358717435,3.9,12252
OPPO Enco W11 True Wireless Earphone (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A04299953VCP67F792E0N&url=%2FOPPO-Enco-Wireless-Earphone-White%2Fdp%2FB08C5KFJMP%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036870%26sr%3D8-146-spons%26psc%3D1&qualifier=1620036870&id=7524433408192857&widgetName=sp_atf_next,1899.0,3999.0,52.51312828207052,3.8,1840
"truke Fit Buds Bluetooth Headphones with Mic (TWS), True Wireless Earbuds with 10mm Driver, Bluetooth Earphones with 500mAh Case for 20hrs Music Playtime, Quick Paring Headphones Bluetooth 5.0 (Blue)",https://www.amazon.in/truke-Bluetooth-Headphones-Wireless-Earphones/dp/B08H8D9H2X/ref=sr_1_147?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-147,698.0,1499.0,53.435623749166105,3.3,1981
"Noise Tune Active Wireless Neckband Headphones with Mic, IPX5 Sweat & Water Proof, 10 Hours Playtime, Dual Pairing, Magnetic Earbuds, Bluetooth v5.0 (Mint Green)",https://www.amazon.in/Noise-Tune-Wireless-Headphones-Bluetooth/dp/B08GS8Z6HC/ref=sr_1_148?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-148,899.0,1999.0,55.02751375687844,4.0,9655
"Matlek 15 Hours Non-Stop Bluetooth Earphone Wireless Headphone with Mic Sweat Proof for Running, Gym Work with All The Bluetooth Phones and Devices(Black)",https://www.amazon.in/Matlek-Bluetooth-Earphone-Wireless-Headphone/dp/B084WGT9QQ/ref=sr_1_149?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-149,749.0,1490.0,49.73154362416107,3.6,278
"KimTok Bluetooth Headphones Sport,10Hrs & Bluetooth 5.0 Wireless Sport Earphones, IPX7 Waterproof Bluetooth Headset, Noise Cancelling Mic, Bluetooth Earphones (Black) (Black)",https://www.amazon.in/KimTok-Bluetooth-Headphones-Waterproof-Cancelling/dp/B08ZKWN7PJ/ref=sr_1_150?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-150,499.0,1999.0,75.03751875937968,5.0,3
"HOPPUP Volt Wireless Headphones Neckbands, with Magnetic Earbuds, Advanced Bluetooth 5.0, High Definition Sound Quality, in-Built Mic, 16 Hours Runtime (Black)…",https://www.amazon.in/HOPPUP-Headphones-Neckbands-Bluetooth-Definition/dp/B08PVSYM56/ref=sr_1_151?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-151,599.0,1199.0,50.0417014178482,3.5,202
JBL C100SI In-Ear Deep Bass Headphones with Mic (Black),https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_152?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-152,599.0,1299.0,53.88760585065435,4.0,108898
"LIMESHOT ProBass X1-WL in-Ear Wireless Earphones with 4-5 Hours Battery Life, Latest Bluetooth 5.0, IPX5 Sweatproof Headphones with mic (Black)",https://www.amazon.in/LIMESHOT-Earphones-Bluetooth-Sweatproof-Headphones/dp/B092R3GFJM/ref=sr_1_153?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-153,399.0,999.0,60.06006006006006,0.0,0
"pTron Bassbuds Vista In-Ear True Wireless Bluetooth 5.1 Headphones with Free 5W Wireless Charger, Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelling Earphone with Built-in HD Mic- (White)",https://www.amazon.in/Bassbuds-Vista-Wireless-Headphones-Charger/dp/B08S18HVDK/ref=sr_1_154?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-154,999.0,2999.0,66.68889629876625,3.8,236
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036870%26sr%3D8-155-spons%26psc%3D1&qualifier=1620036870&id=7524433408192857&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036870%26sr%3D8-156-spons%26psc%3D1&qualifier=1620036870&id=7524433408192857&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
"Zebronics ZEB-YOGA Wireless Bluetooth Supporting Earphone With Neckband Supports Magnetic Switch Control, Dual Pairing, Call Function, Voice Assistant, Water Resistant & Upto 21hrs* Playback Time (Blue)",https://www.amazon.in/Zebronics-Bluetooth-Supporting-Assistant-Resistant/dp/B08D6S4S4F/ref=sr_1_157?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-157,999.0,2499.0,60.024009603841534,3.4,255
"Noise Tune Active Plus Bluetooth Wireless Neckband Earphones with Fast Charging, IPX5 Water Resistant, 10mm Dynamic Drivers for Great Wireless Sound, 10 Hours of Playtime [with Mic] (Jade Green)",https://www.amazon.in/Noise-Bluetooth-Wireless-Earphones-Resistant/dp/B08MXZ7TGB/ref=sr_1_158?dchild=1&keywords=earphones+wireless&qid=1620036870&smid=A14CZOWI0VEHLG&sr=8-158,1199.0,2499.0,52.020808323329334,4.0,9655
"Noise Tune Sport 2 in-Ear Wireless Bluetooth Earphones with Deep Bass, in-Built mic, 10 mm Speaker Drivers (Lime Green)",https://www.amazon.in/Noise-Wireless-Bluetooth-Earphones-Speaker/dp/B08K8NDSPH/ref=sr_1_159?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-159,699.0,1999.0,65.03251625812906,3.7,1159
"Rewy FQ09 Bluetooth Wireless Earphone with Mic, Sweat Proof Earphone Compatible for All Device/Random Colour",https://www.amazon.in/Rewy-Bluetooth-Wireless-Earphone-Compatible/dp/B088QC3C7N/ref=sr_1_160?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-160,419.0,1499.0,72.04803202134757,1.0,2
"GO SHOPS One Year Warranty Wireless Bluetooth Headset Magnet Earphone with Hand-Free Calling, Bulit-in-Mic, Extra Bass Stero, Lightweight and Sweatproof Prefect for Gym, Running(Multicolored)",https://www.amazon.in/GO-SHOPS-Lightweight-Sweatproof-Multicolored/dp/B091CWSXSH/ref=sr_1_161?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-161,219.0,999.0,78.07807807807808,4.0,7
"Noise Air Buds Truly Wireless Earbuds with Mic for Crystal Clear Calls, HD Sound, Smart Touch and 20 Hour Playtime - Jet Black",https://www.amazon.in/Noise-Wireless-Bluetooth-Earbuds-Playtime/dp/B08H8N3RKT/ref=sr_1_162?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-162,1999.0,5999.0,66.67777962993833,3.8,5074
JBL T205BT Pure Bass Wireless Metal Earbud Headphones with Mic (Black),https://www.amazon.in/JBL-T205BT-Wireless-Earbud-Headphones/dp/B07B9G75Z9/ref=sr_1_163?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-163,1599.0,2999.0,46.68222740913638,3.4,21967
"Wings Elevate, Smooth Silicon Neckband, Bluetooth 5.0 Wireless Earphones, Dual Pairing, Extra Heavy Bass Headphones Earbuds, 10 Hours Playtime (Teal)",https://www.amazon.in/Wings-Neckband-Bluetooth-Earphones-Headphones/dp/B08LZHRTV5/ref=sr_1_164?dchild=1&keywords=earphones+wireless&qid=1620036870&sr=8-164,999.0,3999.0,75.01875468867217,3.9,757
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036870%26sr%3D8-165-spons%26psc%3D1&qualifier=1620036870&id=7524433408192857&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds Z (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0647685HHZP9AANBU5Y&url=%2FOnePlus-Buds-Z-White%2Fdp%2FB07XY541GH%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036870%26sr%3D8-166-spons%26psc%3D1&qualifier=1620036870&id=7524433408192857&widgetName=sp_btf,2699.0,3190.0,15.391849529780563,4.2,17385
OPPO Enco W11 True Wireless Earphone (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A04299953VCP67F792E0N&url=%2FOPPO-Enco-Wireless-Earphone-White%2Fdp%2FB08C5KFJMP%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036876%26sr%3D8-161-spons%26psc%3D1&qualifier=1620036876&id=7590340343528143&widgetName=sp_atf_next,1899.0,3999.0,52.51312828207052,3.8,1840
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036876%26sr%3D8-162-spons%26psc%3D1&qualifier=1620036876&id=7590340343528143&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
"ShopMagics Wireless Bluetooth Earphones for Xiaomi Red-mi Note 9 Earphone In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds Flexible Neckband, Sweatproof Jogger (JDM, Multi)",https://www.amazon.in/ShopMagics-Xiaomi-Note-Headphones-Hands-Free/dp/B08K987PKK/ref=sr_1_163?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-163,389.0,1599.0,75.6722951844903,0.0,0
"Techfire Bluetooth Neckband, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Grey)",https://www.amazon.in/Techfire-Bluetooth-Earphones-Sweatproof-Headphones/dp/B093BWRZBL/ref=sr_1_164?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-164,549.0,1700.0,67.70588235294117,5.0,5
"shopmagics wireless bluetooth earphones for oneplus nord / one plus nord earphone in-ear headphones headset with mic, extra deep bass hands-free call/music, sports earbuds flexible neckband, sweatproof jogger (jdm1, multi)- Black",https://www.amazon.in/shopmagics-bluetooth-headphones-hands-free-sweatproof/dp/B08L5K9G61/ref=sr_1_165?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-165,399.0,1599.0,75.046904315197,3.0,12
"truke Fit Pro True Wireless Earbuds (TWS), True Deep Bass 13mm Speaker, 24Hrs Playtime Big Battery, Dolphin Design Wireless Earphones, Bluetooth 5.0, Quick Paring Headphones with Mic (Royal Blue)",https://www.amazon.in/truke-Wireless-Earphones-Bluetooth-Headphones/dp/B08BSHHGLN/ref=sr_1_166?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-166,798.0,4999.0,84.0368073614723,3.4,5038
"SHAPING HUB® Wireless Magnet Bluetooth Sports Earphones with Mic, Deep Bass Headphones with Long Battery Life, Mobile Headset Best for Gym, Workout and Running",https://www.amazon.in/SHAPING-Wireless-Bluetooth-Earphones-Headphones/dp/B08KY4GJHN/ref=sr_1_167?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-167,230.0,600.0,61.66666666666667,1.8,4
