playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamName,team.teamAbbr,team.teamNickname,team.twitterHashTag,team.teamId,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I280336,0.0,Stephen,Hill,30,182,84,32,LEFT,WA,2008,2009,Quinns District (WA)/West Perth (WAFL),3.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280336.png?i10c=img.resize(scale_height:0.6),01/05/1990,Fremantle,FRE,Dockers,,CD_T60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I280416,3.0,Chris,Mayne,32,188,87,16,RIGHT,WA,2007,2008,Belmont (WA)/Perth (WAFL)/Fremantle,40.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280416.png?i10c=img.resize(scale_height:0.6),02/11/1988,Collingwood,COLL,Magpies,,CD_T40,3.0,80.8,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,30.4,17.0,0.0,0.0,0.0,27.0,92.6,54.0,219.0,50.0,25.0,1.0,1.0,3.0,0.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,3.0,4.0,15.0,92.6,27.0,1.0,16.0,0.0,0.0,550.0,2.0,45.0,231.0,243.0,2.0,0.0,13.0,2.0,0.0,1.0,1.0,9.0,1.0,1.0,56.0,9.0,39.0,3.0,80.8,0.0,0.0,0.0,2.0,0.0,0.0,0.3,0.3,30.4,5.7,0.0,0.0,0.0,9.0,92.6,18.0,73.0,16.7,8.3,0.3,0.3,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,1.3,5.0,92.6,9.0,1.0,5.3,0.0,0.0,183.6,0.7,15.0,243.0,0.7,0.0,4.3,0.7,0.0,0.3,0.3,3.0,0.3,0.3,18.7,3.0,13.0
CD_I280506,5.0,Taylor,Walker,30,194,102,13,RIGHT,NSW,2007,2009,North Broken Hill (NSW)/NSW-ACT U18,75.0,other,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280506.png?i10c=img.resize(scale_height:0.6),25/04/1990,Adelaide Crows,ADEL,Crows,,CD_T10,5.0,90.6,13.0,0.0,0.0,15.0,0.0,0.0,0.0,13.0,59.6,53.0,25.0,12.0,48.0,11.0,62.1,87.0,537.0,54.0,37.0,11.0,5.0,12.0,61.1,8.0,22.0,22.0,26.0,7.0,2.0,28.6,20.6,15.0,1.0,10.0,60.7,61.0,2.3,35.0,17.0,9.0,2078.0,10.0,59.0,62.0,362.0,1.0,34.0,58.0,13.0,36.0,7.0,7.0,12.0,9.0,7.0,89.0,18.0,36.0,5.0,90.6,2.6,0.0,0.0,3.0,0.0,0.0,0.0,2.6,59.6,10.6,5.0,2.4,48.0,2.2,62.1,17.4,107.4,10.8,7.4,2.2,1.0,2.4,61.1,1.6,4.4,4.4,5.2,1.4,0.4,28.6,20.6,3.0,0.2,2.0,60.7,12.2,2.3,7.0,3.4,1.8,415.7,2.0,11.8,362.0,0.2,6.8,11.6,2.6,7.2,1.4,1.4,2.4,1.8,1.4,17.8,3.6,7.2
CD_I280711,5.0,Charlie,Dixon,30,200,107,22,RIGHT,QLD,2010,2011,Redlynch (Qld)/Cairns (Qld)/Redland (Qld)/Gold Coast,,zone,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280711.png?i10c=img.resize(scale_height:0.6),23/09/1990,Port Adelaide,PORT,Power,,CD_T110,5.0,95.6,6.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,58.1,36.0,24.0,8.0,33.3,9.0,65.5,58.0,293.0,38.0,19.0,6.0,8.0,4.0,57.1,3.0,8.0,17.0,24.0,8.0,6.0,75.0,40.0,11.0,2.0,7.0,55.9,34.0,1.4,23.0,10.0,10.0,1070.0,16.0,54.0,147.0,293.0,0.0,20.0,33.0,4.0,14.0,11.0,1.0,8.0,4.0,1.0,62.0,19.0,26.0,5.0,95.6,1.2,0.0,0.0,4.6,0.0,0.0,0.0,2.2,58.1,7.2,4.8,1.6,33.3,1.8,65.5,11.6,58.6,7.6,3.8,1.2,1.6,0.8,57.1,0.6,1.6,3.4,4.8,1.6,1.2,75.0,40.0,2.2,0.4,1.4,55.9,6.8,1.4,4.6,2.0,2.0,214.1,3.2,10.8,293.0,0.0,4.0,6.6,0.8,2.8,2.2,0.2,1.6,0.8,0.2,12.4,3.8,5.2
CD_I280722,0.0,Zac,Smith,31,206,100,32,RIGHT,QLD,2010,2011,"Glenmore, Rockhampton (Qld)/Zillmere (Qld)/Gold Coast/Geel",,zone,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280722.png?i10c=img.resize(scale_height:0.6),22/02/1990,Gold Coast Suns,GCFC,Suns,,CD_T1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I280737,5.0,Liam,Shiels,29,183,84,26,RIGHT,VIC,2008,2009,The Basin (Vic)/Eastern U18,34.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280737.png?i10c=img.resize(scale_height:0.6),29/04/1991,Hawthorn,HAW,Hawks,,CD_T80,5.0,78.7,1.0,0.0,4.0,18.0,0.0,0.0,0.0,2.0,29.1,32.0,0.0,0.0,0.0,47.0,70.9,110.0,418.0,78.0,33.0,0.0,7.0,2.0,0.0,4.0,0.0,22.0,54.0,0.0,0.0,0.0,0.0,25.0,2.0,14.0,58.9,56.0,1.0,24.0,1.0,2.0,1572.0,5.0,100.0,77.0,353.9,4.0,0.0,31.0,4.0,1.0,1.0,4.0,22.0,2.0,8.0,110.0,22.0,78.0,5.0,78.7,0.2,0.0,0.8,3.6,0.0,0.0,0.0,0.4,29.1,6.4,0.0,0.0,0.0,9.4,70.9,22.0,83.6,15.6,6.6,0.0,1.4,0.4,0.0,0.8,0.0,4.4,10.8,0.0,0.0,0.0,0.0,5.0,0.4,2.8,58.9,11.2,1.0,4.8,0.2,0.4,314.5,1.0,20.0,353.9,0.8,0.0,6.2,0.8,0.2,0.2,0.8,4.4,0.4,1.6,22.0,4.4,15.6
CD_I280744,5.0,Luke,Breust,30,184,83,22,RIGHT,NSW,2011,2011,Temora (NSW)/NSW-ACT U18,77.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280744.png?i10c=img.resize(scale_height:0.6),11/11/1990,Hawthorn,HAW,Hawks,,CD_T80,5.0,83.7,3.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,51.5,35.0,12.0,1.0,8.3,23.0,66.7,66.0,289.0,44.0,18.0,9.0,4.0,3.0,58.3,1.0,7.0,25.0,32.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,52.9,34.0,1.1,9.0,6.0,3.0,1067.0,5.0,87.0,37.0,396.4,0.0,0.0,24.0,3.0,12.0,3.0,5.0,15.0,9.0,6.0,68.0,18.0,33.0,5.0,83.7,0.6,0.0,0.2,2.8,0.0,0.0,0.0,0.2,51.5,7.0,2.4,0.2,8.3,4.6,66.7,13.2,57.8,8.8,3.6,1.8,0.8,0.6,58.3,0.2,1.4,5.0,6.4,0.0,0.0,0.0,0.0,2.4,0.0,1.2,52.9,6.8,1.1,1.8,1.2,0.6,213.4,1.0,17.4,396.4,0.0,0.0,4.8,0.6,2.4,0.6,1.0,3.0,1.8,1.2,13.6,3.6,6.6
CD_I280762,2.0,Shane,Mumford,34,198,107,41,RIGHT,VIC,2008,2008,Bunyip (Vic)/Geelong (VFL)/Geelong/Sydney,,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280762.png?i10c=img.resize(scale_height:0.6),05/07/1986,GWS Giants,GWS,Giants,,CD_T1010,2.0,86.5,0.0,0.0,4.0,9.0,0.0,0.0,1.0,1.0,73.5,25.0,3.0,0.0,0.0,18.0,84.4,32.0,166.0,27.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,15.0,23.0,44.0,15.0,34.1,28.9,4.0,3.0,5.0,77.8,9.0,0.4,6.0,1.0,0.0,181.0,13.0,30.0,197.0,264.2,3.0,152.0,9.0,9.0,0.0,10.0,12.0,12.0,2.0,16.0,34.0,5.0,9.0,2.0,86.5,0.0,0.0,2.0,4.5,0.0,0.0,0.5,0.5,73.5,12.5,1.5,0.0,0.0,9.0,84.4,16.0,83.0,13.5,3.5,0.5,4.0,3.5,0.0,0.0,0.0,7.5,11.5,22.0,7.5,34.1,28.9,2.0,1.5,2.5,77.8,4.5,0.4,3.0,0.5,0.0,90.7,6.5,15.0,264.2,1.5,76.0,4.5,4.5,0.0,5.0,6.0,6.0,1.0,8.0,17.0,2.5,4.5
CD_I280763,4.0,Stefan,Martin,34,198,99,8,RIGHT,VIC,2007,2008,Old Haileybury (Vic)/Sandringham (VFL)/Melbourne/Brisbane,3.0,preseason,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280763.png?i10c=img.resize(scale_height:0.6),17/11/1986,Western Bulldogs,WB,Bulldogs,,CD_T140,4.0,79.8,0.0,0.0,6.0,17.0,1.0,33.3,3.0,2.0,70.8,34.0,4.0,0.0,0.0,7.0,72.9,48.0,192.0,35.0,8.0,3.0,9.0,4.0,100.0,2.0,1.0,19.0,33.0,66.0,15.0,22.7,28.9,3.0,3.0,10.0,53.3,15.0,0.5,4.0,0.0,0.0,194.0,7.0,24.0,160.0,286.5,0.0,228.0,13.0,9.0,1.0,4.0,8.0,5.0,1.0,14.0,48.0,5.0,14.0,4.0,79.8,0.0,0.0,1.5,4.3,0.3,33.3,0.8,0.5,70.8,8.5,1.0,0.0,0.0,1.8,72.9,12.0,48.0,8.8,2.0,0.8,2.3,1.0,100.0,0.5,0.3,4.8,8.3,16.5,3.8,22.7,28.9,0.8,0.8,2.5,53.3,3.8,0.5,1.0,0.0,0.0,48.6,1.8,6.0,286.5,0.0,57.0,3.3,2.3,0.3,1.0,2.0,1.3,0.3,3.5,12.0,1.3,3.5
CD_I280804,3.0,Phil,Davis,30,197,94,1,RIGHT,SA,2008,2010,St Peter&apos;s College (SA)/North Adelaide (SANFL)/Adelaide,10.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280804.png?i10c=img.resize(scale_height:0.6),30/08/1990,GWS Giants,GWS,Giants,,CD_T1010,3.0,64.3,0.0,0.0,0.0,2.0,1.0,16.7,6.0,0.0,30.8,8.0,0.0,0.0,0.0,13.0,92.6,27.0,121.0,25.0,15.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,88.2,17.0,1.7,13.0,0.0,0.0,278.0,12.0,16.0,234.0,241.9,5.0,0.0,2.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,26.0,1.0,18.0,3.0,64.3,0.0,0.0,0.0,0.7,0.3,16.7,2.0,0.0,30.8,2.7,0.0,0.0,0.0,4.3,92.6,9.0,40.3,8.3,5.0,0.0,0.3,0.7,0.0,0.0,0.0,2.0,3.3,0.0,0.0,0.0,0.0,0.7,1.0,4.0,88.2,5.7,1.7,4.3,0.0,0.0,92.9,4.0,5.3,241.9,1.7,0.0,0.7,0.3,0.0,4.0,0.0,1.0,0.0,0.0,8.7,0.3,6.0
CD_I280819,5.0,Dylan,Grimes,29,194,91,2,RIGHT,VIC,2009,2010,Hurstbridge (Vic)/Northern U18,2.0,preseason,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280819.png?i10c=img.resize(scale_height:0.6),16/07/1991,Richmond,RICH,Tigers,,CD_T120,5.0,91.5,0.0,0.0,0.0,10.0,2.0,22.2,9.0,2.0,48.0,24.0,1.0,0.0,0.0,24.0,83.0,53.0,230.0,44.0,21.0,0.0,5.0,2.0,0.0,1.0,0.0,19.0,26.0,0.0,0.0,0.0,0.0,5.0,10.0,33.0,77.8,27.0,1.0,22.0,0.0,0.0,863.0,27.0,35.0,163.0,285.6,11.0,0.0,8.0,6.0,0.0,21.0,1.0,11.0,0.0,1.0,50.0,9.0,26.0,5.0,91.5,0.0,0.0,0.0,2.0,0.4,22.2,1.8,0.4,48.0,4.8,0.2,0.0,0.0,4.8,83.0,10.6,46.0,8.8,4.2,0.0,1.0,0.4,0.0,0.2,0.0,3.8,5.2,0.0,0.0,0.0,0.0,1.0,2.0,6.6,77.8,5.4,1.0,4.4,0.0,0.0,172.7,5.4,7.0,285.6,2.2,0.0,1.6,1.2,0.0,4.2,0.2,2.2,0.0,0.2,10.0,1.8,5.2
CD_I280824,3.0,Jake,Melksham,29,186,86,18,RIGHT,VIC,2009,2010,Oak Park (Vic)/PEGS (Vic)/Calder U18/Essendon,10.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280824.png?i10c=img.resize(scale_height:0.6),29/08/1991,Melbourne,MELB,Demons,,CD_T90,3.0,47.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.9,9.0,3.0,0.0,0.0,5.0,63.6,22.0,113.0,14.0,8.0,3.0,0.0,1.0,66.7,1.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,57.1,14.0,1.8,3.0,3.0,1.0,325.0,4.0,24.0,307.0,196.7,0.0,0.0,13.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,22.0,3.0,13.0,3.0,47.2,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,40.9,3.0,1.0,0.0,0.0,1.7,63.6,7.3,37.7,4.7,2.7,1.0,0.0,0.3,66.7,0.3,1.3,2.3,2.7,0.0,0.0,0.0,0.0,1.7,0.3,2.0,57.1,4.7,1.8,1.0,1.0,0.3,108.5,1.3,8.0,196.7,0.0,0.0,4.3,1.3,2.0,0.7,0.3,1.7,0.7,0.7,7.3,1.0,4.3
CD_I280921,3.0,Ben,Cunnington,29,185,88,10,RIGHT,VIC,2009,2010,Cobden (Vic)/Geelong U18,5.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280921.png?i10c=img.resize(scale_height:0.6),30/06/1991,North Melbourne,NMFC,Kangaroos,,CD_T100,3.0,83.2,2.0,0.0,9.0,19.0,0.0,0.0,0.0,1.0,62.5,45.0,3.0,1.0,33.3,26.0,63.4,71.0,244.0,45.0,15.0,1.0,10.0,3.0,33.3,2.0,1.0,29.0,38.0,0.0,0.0,0.0,0.0,10.0,2.0,12.0,45.5,33.0,0.9,12.0,1.0,0.0,922.0,2.0,60.0,119.0,313.2,3.0,0.0,14.0,5.0,3.0,0.0,10.0,13.0,1.0,19.0,72.0,14.0,27.0,3.0,83.2,0.7,0.0,3.0,6.3,0.0,0.0,0.0,0.3,62.5,15.0,1.0,0.3,33.3,8.7,63.4,23.7,81.3,15.0,5.0,0.3,3.3,1.0,33.3,0.7,0.3,9.7,12.7,0.0,0.0,0.0,0.0,3.3,0.7,4.0,45.5,11.0,0.9,4.0,0.3,0.0,307.4,0.7,20.0,313.2,1.0,0.0,4.7,1.7,1.0,0.0,3.3,4.3,0.3,6.3,24.0,4.7,9.0
CD_I280933,0.0,Dylan,Roberton,29,194,88,17,RIGHT,VIC,2009,2010,Frankston YCW (Vic)/Dandenong U18/Fremantle,49.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280933.png?i10c=img.resize(scale_height:0.6),21/06/1991,St Kilda,STK,Saints,,CD_T130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I280934,0.0,Daniel,Talia,29,196,99,12,RIGHT,VIC,2009,2011,Greenvale (Vic)/Assumption College (Vic)/Calder U18,13.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280934.png?i10c=img.resize(scale_height:0.6),02/10/1991,Adelaide Crows,ADEL,Crows,,CD_T10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,250.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I280944,5.0,Jack,Ziebell,30,188,89,7,RIGHT,VIC,2008,2009,Wodonga (Vic)/Murray U18,9.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280944.png?i10c=img.resize(scale_height:0.6),28/02/1991,North Melbourne,NMFC,Kangaroos,,CD_T100,5.0,84.9,0.0,2.0,0.0,15.0,4.0,66.7,6.0,2.0,28.9,28.0,0.0,0.0,0.0,30.0,82.5,143.0,545.0,118.0,97.0,0.0,4.0,3.0,0.0,0.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,6.0,8.0,37.0,82.9,117.0,4.5,37.0,0.0,0.0,3188.0,16.0,41.0,177.0,276.8,50.0,0.0,8.0,3.0,0.0,12.0,2.0,10.0,0.0,2.0,97.0,32.0,69.0,5.0,84.9,0.0,0.4,0.0,3.0,0.8,66.7,1.2,0.4,28.9,5.6,0.0,0.0,0.0,6.0,82.5,28.6,109.0,23.6,19.4,0.0,0.8,0.6,0.0,0.0,0.0,4.4,5.2,0.0,0.0,0.0,0.0,1.2,1.6,7.4,82.9,23.4,4.5,7.4,0.0,0.0,637.7,3.2,8.2,276.8,10.0,0.0,1.6,0.6,0.0,2.4,0.4,2.0,0.0,0.4,19.4,6.4,13.8
CD_I280959,3.0,Nathan,Vardy,29,200,98,19,RIGHT,VIC,2009,2011,Allies (Vic)/Gippsland U18/Geelong,42.0,nationalDraft,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280959.png?i10c=img.resize(scale_height:0.6),25/06/1991,West Coast Eagles,WCE,Eagles,,CD_T150,3.0,54.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,55.6,5.0,4.0,0.0,0.0,10.0,100.0,9.0,63.0,9.0,3.0,1.0,3.0,1.0,100.0,1.0,1.0,2.0,6.0,20.0,9.0,45.0,36.4,2.0,1.0,1.0,100.0,3.0,0.5,4.0,1.0,0.0,42.0,6.0,24.0,505.0,61.6,0.0,55.0,6.0,2.0,1.0,6.0,1.0,3.0,0.0,1.0,9.0,1.0,4.0,3.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.7,55.6,1.7,1.3,0.0,0.0,3.3,100.0,3.0,21.0,3.0,1.0,0.3,1.0,0.3,100.0,0.3,0.3,0.7,2.0,6.7,3.0,45.0,36.4,0.7,0.3,0.3,100.0,1.0,0.5,1.3,0.3,0.0,14.2,2.0,8.0,61.6,0.0,18.3,2.0,0.7,0.3,2.0,0.3,1.0,0.0,0.3,3.0,0.3,1.3
CD_I280965,4.0,Steele,Sidebottom,30,184,84,22,RIGHT,VIC,2008,2009,Congupna (Vic)/Murray U18,11.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/280965.png?i10c=img.resize(scale_height:0.6),02/01/1991,Collingwood,COLL,Magpies,,CD_T40,4.0,83.7,1.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,36.1,35.0,5.0,0.0,0.0,24.0,60.0,100.0,340.0,60.0,30.0,5.0,8.0,1.0,50.0,3.0,2.0,30.0,42.0,0.0,0.0,0.0,0.0,19.0,0.0,12.0,51.7,58.0,1.4,20.0,1.0,3.0,1525.0,7.0,76.0,79.0,346.5,4.0,0.0,21.0,5.0,4.0,1.0,6.0,8.0,2.0,10.0,97.0,17.0,62.0,4.0,83.7,0.3,0.0,1.0,5.3,0.0,0.0,0.0,0.0,36.1,8.8,1.3,0.0,0.0,6.0,60.0,25.0,85.0,15.0,7.5,1.3,2.0,0.3,50.0,0.8,0.5,7.5,10.5,0.0,0.0,0.0,0.0,4.8,0.0,3.0,51.7,14.5,1.4,5.0,0.3,0.8,381.4,1.8,19.0,346.5,1.0,0.0,5.3,1.3,1.0,0.3,1.5,2.0,0.5,2.5,24.3,4.3,15.5
